ANO,SIGLA_UF,COD_MUN,VINCULOS_ATIVOS,VINCULOS_CLT,VINCULOS_ESTATUTARIOS,NUM_FIRMAS
2020,MG,3103108,224,31,193,56
2020,MG,3103207,437,265,172,90
2020,MG,3103306,171,45,126,46
2020,MG,3103405,3732,3219,513,1241
2020,MG,3103504,24730,23500,1230,5447
2020,MG,3103603,321,125,196,119
2020,MG,3103702,520,361,159,149
2020,MG,3103751,2726,2213,513,277
2020,MG,3103801,551,419,132,126
2020,MG,3103900,1716,1443,273,548
2020,MG,3104007,28042,25504,2538,5143
2020,MG,3104106,2052,1751,301,468
2020,MG,3104205,10814,9803,1011,2491
2020,MG,3104304,1669,1322,347,850
2020,MG,3104403,393,169,224,123
2020,MG,3104452,302,76,226,86
2020,MG,3104502,1381,1004,377,446
2020,MG,3104601,3098,2694,404,711
2020,MG,3104700,891,631,260,402
2020,MG,3104809,558,346,212,166
2020,MG,3104908,3386,2746,640,972
2020,MG,3105004,1454,1226,228,253
2020,MG,3105103,4281,3947,334,1089
2020,MG,3105202,287,75,212,104
2020,MG,3105301,545,362,183,194
2020,MG,3105400,6474,5633,841,1104
2020,MG,3105509,555,252,303,179
2020,MG,3105608,26907,23442,3465,4923
2020,MG,3105707,482,280,202,173
2020,MG,3105905,2671,2271,400,779
2020,MG,3106002,1346,1338,8,218
2020,MG,3106101,570,466,104,189
2020,MG,3106200,1203945,885281,318664,165335
2020,MG,3106309,7129,6331,798,574
2020,MG,3106408,866,673,193,313
2020,MG,3106507,486,199,287,188
2020,MG,3106606,213,64,149,89
2020,MG,3106655,563,192,371,86
2020,MG,3106705,106740,96608,10132,11903
2020,MG,3106804,228,81,147,88
2020,MG,3106903,2475,2217,258,849
2020,MG,3107000,307,110,197,109
2020,MG,3107109,7296,6062,1234,1964
2020,MG,3107208,493,310,183,231
2020,MG,3107307,7773,6593,1180,1824
2020,MG,3107406,11369,10213,1156,2760
2020,MG,3107505,971,616,355,316
2020,MG,3107604,684,476,208,179
2020,MG,3107703,1000,747,253,288
2020,MG,3107802,786,529,257,283
2020,MG,3107901,898,646,252,305
2020,MG,3108008,2356,1936,420,938
2020,MG,3108107,535,338,197,391
2020,MG,3108206,1000,704,296,284
2020,MG,3108255,516,151,365,105
2020,MG,3108305,2749,2338,411,833
2020,MG,3108404,2452,2032,420,732
2020,MG,3108503,391,149,242,120
2020,MG,3108552,1523,1272,251,586
2020,MG,3108602,2583,1510,1073,883
2020,MG,3108701,174,78,96,114
2020,MG,3108800,345,110,235,81
2020,MG,3108909,1417,1043,374,496
2020,MG,3109006,9933,8089,1844,1552
2020,MG,3109105,1032,757,275,379
2020,MG,3109204,874,478,396,334
2020,MG,3109253,326,168,158,75
2020,MG,3109303,3596,2942,654,972
2020,MG,3109402,3460,2784,676,777
2020,MG,3109451,920,498,422,188
2020,MG,3109501,1614,1312,302,505
2020,MG,3109600,448,289,159,168
2020,MG,3109709,1940,1663,277,394
2020,MG,3109808,646,328,318,91
2020,MG,3109907,2029,1758,271,391
2020,MG,3110004,5331,4276,1055,1337
2020,MG,3110103,327,132,195,124
2020,MG,3110202,530,340,190,117
2020,MG,3110301,1785,1484,301,616
2020,MG,3110400,287,92,195,86
2020,MG,3110509,5589,4972,617,1348
2020,MG,3110608,6639,5868,771,1496
2020,MG,3110707,1723,1170,553,479
2020,MG,3110806,372,181,191,127
2020,MG,3110905,2829,2527,302,841
2020,MG,3111002,2812,2171,641,873
2020,MG,3111101,2505,2201,304,1081
2020,MG,3111150,341,46,295,45
2020,MG,3111200,10509,9864,645,3151
2020,MG,3111309,1417,1040,377,422
2020,MG,3111408,2498,2054,444,373
2020,MG,3111507,2202,1784,418,731
2020,MG,3111606,3790,2963,827,1271
2020,MG,3111705,371,150,221,113
2020,MG,3111804,2182,1929,253,457
2020,MG,3111903,613,404,209,157
2020,MG,3112000,2367,1817,550,772
2020,MG,3112059,438,166,272,105
2020,MG,3112109,398,163,235,170
2020,MG,3112208,481,282,199,118
2020,MG,3112307,5557,4626,931,1535
2020,MG,3112406,1189,959,230,284
2020,MG,3112505,851,595,256,356
2020,MG,3112604,2478,2042,436,657
2020,MG,3112653,369,127,242,117
2020,MG,3112703,2780,2225,555,434
2020,MG,3112802,2095,2091,4,731
2020,MG,3112901,536,364,172,205
2020,MG,3113008,995,318,677,206
2020,MG,3113107,267,107,160,64
2020,MG,3113206,3905,3168,737,837
2020,MG,3113305,4682,3878,804,1569
2020,MG,3113404,19048,16951,2097,4276
2020,MG,3113503,1368,1143,225,304
2020,MG,3113602,992,828,164,301
2020,MG,3113701,2710,2349,361,758
2020,MG,3113800,267,95,172,86
2020,MG,3113909,2483,2068,415,443
2020,MG,3114006,2194,1818,376,431
2020,MG,3114105,2166,1899,267,512
2020,MG,3114204,4805,4193,612,1074
2020,MG,3114303,4897,4120,777,1767
2020,MG,3114402,3481,3154,327,1211
2020,MG,3114501,3506,3032,474,881
2020,MG,3114550,2128,2106,22,578
2020,MG,3114600,644,433,211,199
2020,MG,3114709,372,175,197,122
2020,MG,3114808,427,275,152,150
2020,MG,3114907,268,84,184,64
2020,MG,3115003,539,330,209,191
2020,MG,3115102,2629,2602,27,924
2020,MG,3115201,256,105,151,91
2020,MG,3115300,15112,14857,255,2895
2020,MG,3115359,1150,889,261,187
2020,MG,3115409,478,237,241,72
2020,MG,3115458,738,427,311,137
2020,MG,3115474,285,32,253,111
2020,MG,3115508,3178,2497,681,1072
2020,MG,3115607,175,21,154,44
2020,MG,3115706,434,291,143,248
2020,MG,3115805,788,579,209,306
2020,MG,3115904,298,207,91,126
2020,MG,3116001,404,140,264,101
2020,MG,3116100,436,122,314,156
2020,MG,3116159,912,641,271,324
2020,MG,3116209,226,221,5,90
2020,MG,3116308,346,129,217,120
2020,MG,3116407,772,594,178,189
2020,MG,3116506,590,304,286,180
2020,MG,3116605,9577,9066,511,1492
2020,MG,3116704,848,720,128,274
2020,MG,3116803,532,315,217,199
2020,MG,3116902,2260,2052,208,182
2020,MG,3117009,356,89,267,117
2020,MG,3117108,1060,730,330,377
2020,MG,3117207,247,78,169,89
2020,MG,3117306,4919,4270,649,1002
2020,MG,3117405,256,78,178,71
2020,MG,3117504,6101,5088,1013,681
2020,MG,3117603,1859,1587,272,252
2020,MG,3117702,2119,1752,367,509
2020,MG,3117801,2231,1924,307,590
2020,MG,3117836,354,126,228,71
2020,MG,3117876,4162,3762,400,423
2020,MG,3117900,1312,970,342,356
2020,MG,3118007,16644,14759,1885,1935
2020,MG,3118106,275,129,146,87
2020,MG,3118205,1306,994,312,410
2020,MG,3118304,21518,19251,2267,4905
2020,MG,3118403,1879,1462,417,602
2020,MG,3118502,152,53,99,44
2020,MG,3118601,193255,182222,11033,24499
2020,MG,3118700,1250,1059,191,462
2020,MG,3118809,1303,794,509,535
2020,MG,3118908,776,549,227,259
2020,MG,3119005,375,247,128,149
2020,MG,3119104,2874,2286,588,961
2020,MG,3119203,537,216,321,297
2020,MG,3119302,5558,4938,620,1804
2020,MG,3119401,14560,13037,1523,3985
2020,MG,3119500,616,316,300,196
2020,MG,3119609,364,261,103,102
2020,MG,3119708,481,335,146,165
2020,MG,3119807,548,354,194,153
2020,MG,3119906,279,263,16,80
2020,MG,3119955,1348,1080,268,362
2020,MG,3120003,281,89,192,92
2020,MG,3120102,662,472,190,131
2020,MG,3120151,378,158,220,139
2020,MG,3120201,2970,2640,330,550
2020,MG,3120300,461,218,243,100
2020,MG,3120409,614,411,203,170
2020,MG,3120508,1478,1193,285,367
2020,MG,3120607,674,369,305,187
2020,MG,3120706,741,513,228,195
2020,MG,3120805,2811,2322,489,658
2020,MG,3120839,499,154,345,114
2020,MG,3120870,465,205,260,156
2020,MG,3120904,17784,15967,1817,3357
2020,MG,3121001,471,242,229,117
2020,MG,3121100,861,620,241,295
2020,MG,3121209,1866,1840,26,439
2020,MG,3121258,3558,3325,233,246
2020,MG,3121308,737,564,173,234
2020,MG,3121407,859,726,133,209
2020,MG,3121506,298,120,178,111
2020,MG,3121605,9218,6240,2978,1866
2020,MG,3121704,167,62,105,52
2020,MG,3121803,775,524,251,234
2020,MG,3121902,409,315,94,199
2020,MG,3122009,1592,1173,419,644
2020,MG,3122108,458,146,312,119
2020,MG,3122207,375,216,159,139
2020,MG,3122306,55206,51409,3797,13353
2020,MG,3122355,664,422,242,110
2020,MG,3122405,592,369,223,193
2020,MG,3122454,362,126,236,151
2020,MG,3122470,264,134,130,122
2020,MG,3122504,585,361,224,196
2020,MG,3122603,406,160,246,127
2020,MG,3122702,885,723,162,214
2020,MG,3122801,276,129,147,85
2020,MG,3122900,858,609,249,208
2020,MG,3123007,2664,2537,127,568
2020,MG,3123106,633,376,257,122
2020,MG,3123205,1919,1630,289,789
2020,MG,3123304,380,152,228,149
2020,MG,3123403,291,147,144,76
2020,MG,3123502,294,119,175,79
2020,MG,3123528,431,161,270,203
2020,MG,3123601,5331,4594,737,1298
2020,MG,3123700,1487,875,612,417
2020,MG,3123809,623,386,237,183
2020,MG,3123858,349,175,174,111
2020,MG,3123908,1815,1646,169,704
2020,MG,3124005,2365,1845,520,595
2020,MG,3124104,6376,4934,1442,1846
2020,MG,3124203,3005,2212,793,1067
2020,MG,3124302,2806,2032,774,858
2020,MG,3124401,660,405,255,153
2020,MG,3124500,1710,1708,2,422
2020,MG,3124609,298,123,175,99
2020,MG,3124708,460,279,181,265
2020,MG,3124807,1041,832,209,303
2020,MG,3124906,1191,969,222,436
2020,MG,3125002,344,255,89,108
2020,MG,3125101,26671,25680,991,2004
2020,MG,3125200,253,120,133,115
2020,MG,3125309,423,291,132,112
2020,MG,3125408,419,162,257,75
2020,MG,3125507,353,121,232,78
2020,MG,3125606,623,361,262,168
2020,MG,3125705,2135,1591,544,480
2020,MG,3125804,305,164,141,125
2020,MG,3125903,904,597,307,372
2020,MG,3125952,615,394,221,240
2020,MG,3126000,1265,1029,236,354
2020,MG,3126109,18880,17425,1455,4339
2020,MG,3126208,754,445,309,195
2020,MG,3126307,491,258,233,191
2020,MG,3126406,434,266,168,143
2020,MG,3126505,292,131,161,145
2020,MG,3126604,609,338,271,157
2020,MG,3126703,2373,1662,711,1119
2020,MG,3126752,560,280,280,126
2020,MG,3126802,486,214,272,155
2020,MG,3126901,920,590,330,306
2020,MG,3126950,206,20,186,28
2020,MG,3127008,1945,1192,753,419
2020,MG,3127057,219,42,177,87
2020,MG,3127073,301,39,262,75
2020,MG,3127107,12450,11155,1295,3021
2020,MG,3127206,722,507,215,188
2020,MG,3127305,788,437,351,258
2020,MG,3127339,351,68,283,89
2020,MG,3127354,230,79,151,55
2020,MG,3127370,267,123,144,104
2020,MG,3127388,522,344,178,205
2020,MG,3127404,655,509,146,295
2020,MG,3127503,239,113,126,84
2020,MG,3127602,1801,1286,515,369
2020,MG,3127701,55244,48560,6684,10853
2020,MG,3127800,1785,1092,693,436
2020,MG,3127909,291,52,239,64
2020,MG,3128006,6691,5703,988,1692
2020,MG,3128105,2060,1664,396,562
2020,MG,3128204,1488,1154,334,232
2020,MG,3128253,366,92,274,124
2020,MG,3128303,5009,4430,579,901
2020,MG,3128402,1173,960,213,445
2020,MG,3128501,503,376,127,171
2020,MG,3128600,1357,1023,334,474
2020,MG,3128709,13626,12612,1014,3286
2020,MG,3128808,1197,1037,160,278
2020,MG,3128907,1042,762,280,324
2020,MG,3129004,927,792,135,297
2020,MG,3129103,649,432,217,328
2020,MG,3129202,866,699,167,240
2020,MG,3129301,912,674,238,330
2020,MG,3129400,528,342,186,157
2020,MG,3129509,4587,3867,720,1008
2020,MG,3129608,490,182,308,102
2020,MG,3129657,352,38,314,72
2020,MG,3129707,1989,1701,288,637
2020,MG,3129806,17341,12160,5181,2669
2020,MG,3129905,341,177,164,102
2020,MG,3130002,335,171,164,128
2020,MG,3130051,438,101,337,115
2020,MG,3130101,6357,5652,705,1431
2020,MG,3130200,3104,2795,309,567
2020,MG,3130309,1218,1016,202,411
2020,MG,3130408,1508,1231,277,364
2020,MG,3130507,1828,1498,330,425
2020,MG,3130556,460,213,247,108
2020,MG,3130606,932,703,229,324
2020,MG,3130655,399,113,286,135
2020,MG,3130705,3991,3698,293,250
2020,MG,3130804,534,376,158,146
2020,MG,3130903,2614,1988,626,950
2020,MG,3131000,1135,907,228,230
2020,MG,3131109,730,604,126,188
2020,MG,3131158,1305,933,372,260
2020,MG,3131208,1939,1462,477,677
2020,MG,3131307,65252,58626,6626,10853
2020,MG,3131406,1073,913,160,182
2020,MG,3131505,1208,964,244,404
2020,MG,3131604,1065,677,388,427
2020,MG,3131703,30948,28251,2697,4595
2020,MG,3131802,874,686,188,404
2020,MG,3131901,18757,15385,3372,2393
2020,MG,3132008,518,301,217,118
2020,MG,3132107,1792,961,831,462
2020,MG,3132206,2899,2569,330,884
2020,MG,3132305,564,233,331,153
2020,MG,3132404,22416,20021,2395,4856
2020,MG,3132503,4643,3434,1209,1215
2020,MG,3132602,323,323,0,149
2020,MG,3132701,1921,1497,424,558
2020,MG,3132800,238,153,85,67
2020,MG,3132909,1620,1230,390,503
2020,MG,3133006,2850,2527,323,700
2020,MG,3133105,4065,3720,345,758
2020,MG,3133204,985,574,411,292
2020,MG,3133303,2151,1745,406,635
2020,MG,3133402,2666,2193,473,585
2020,MG,3133501,3750,3295,455,995
2020,MG,3133600,2136,1858,278,468
2020,MG,3133709,3380,3037,343,455
2020,MG,3133758,3206,2662,544,741
2020,MG,3133808,26114,24594,1520,5157
2020,MG,3133907,357,248,109,145
2020,MG,3134004,684,376,308,253
2020,MG,3134103,461,191,270,179
2020,MG,3134202,19727,18391,1336,4211
2020,MG,3134301,406,218,188,171
2020,MG,3134400,10423,9027,1396,2168
2020,MG,3134509,596,396,200,171
2020,MG,3134608,2319,1861,458,688
2020,MG,3134707,634,323,311,320
2020,MG,3134806,938,717,221,481
2020,MG,3134905,6830,6440,390,1740
2020,MG,3135001,723,540,183,107
2020,MG,3135050,7049,6150,899,1196
2020,MG,3135076,337,144,193,97
2020,MG,3135100,11730,9917,1813,2700
2020,MG,3135209,4906,3446,1460,1533
2020,MG,3135308,640,445,195,191
2020,MG,3135357,455,100,355,131
2020,MG,3135407,3389,3169,220,230
2020,MG,3135456,435,106,329,418
2020,MG,3135506,1502,997,505,311
2020,MG,3135605,713,449,264,196
2020,MG,3135704,827,619,208,311
2020,MG,3135803,1596,1097,499,632
2020,MG,3135902,647,383,264,200
2020,MG,3136009,1184,558,626,296
2020,MG,3136108,368,139,229,71
2020,MG,3136207,18820,18641,179,3540
2020,MG,3136306,14006,12738,1268,3193
2020,MG,3136405,413,226,187,104
2020,MG,3136504,708,327,381,238
2020,MG,3136520,313,53,260,68
2020,MG,3136553,335,180,155,81
2020,MG,3136579,628,398,230,103
2020,MG,3136603,614,385,229,207
2020,MG,3136652,6765,5512,1253,774
2020,MG,3136702,141071,129576,11495,28571
2020,MG,3136801,293,158,135,115
2020,MG,3136900,2404,2107,297,577
2020,MG,3136959,383,80,303,104
2020,MG,3137007,668,187,481,130
2020,MG,3137106,726,592,134,306
2020,MG,3137205,12255,12246,9,2672
2020,MG,3137304,395,90,305,71
2020,MG,3137403,1739,1284,455,396
2020,MG,3137502,3145,2831,314,719
2020,MG,3137536,1368,1001,367,389
2020,MG,3137601,16808,12348,4460,2848
2020,MG,3137700,2288,1373,915,539
2020,MG,3137809,2295,2075,220,957
2020,MG,3137908,241,120,121,95
2020,MG,3138005,820,610,210,257
2020,MG,3138104,1867,1497,370,220
2020,MG,3138203,24296,20338,3958,5264
2020,MG,3138302,378,237,141,141
2020,MG,3138351,347,118,229,120
2020,MG,3138401,10311,9267,1044,2409
2020,MG,3138500,556,387,169,279
2020,MG,3138609,2485,1897,588,862
2020,MG,3138625,2238,1933,305,322
2020,MG,3138658,460,110,350,159
2020,MG,3138674,334,124,210,116
2020,MG,3138682,310,57,253,92
2020,MG,3138708,872,663,209,271
2020,MG,3138807,3738,3205,533,1153
2020,MG,3138906,446,248,198,245
2020,MG,3139003,8827,8079,748,2336
2020,MG,3139102,839,682,157,267
2020,MG,3139201,1483,881,602,381
2020,MG,3139250,321,98,223,108
2020,MG,3139300,1641,952,689,463
2020,MG,3139409,22278,19951,2327,3913
2020,MG,3139508,3040,2380,660,925
2020,MG,3139607,3767,3065,702,1101
2020,MG,3139706,1469,1228,241,305
2020,MG,3139805,3064,2741,323,641
2020,MG,3139904,1355,959,396,435
2020,MG,3140001,16981,14873,2108,2575
2020,MG,3140100,398,254,144,103
2020,MG,3140159,1293,1028,265,292
2020,MG,3140209,631,544,87,150
2020,MG,3140308,484,270,214,161
2020,MG,3140407,289,139,150,77
2020,MG,3140506,3943,3440,503,927
2020,MG,3140530,486,319,167,194
2020,MG,3140555,315,99,216,163
2020,MG,3140605,283,130,153,88
2020,MG,3140704,6364,5486,878,1151
2020,MG,3140803,5078,4740,338,798
2020,MG,3140852,1202,770,432,180
2020,MG,3140902,1745,1730,15,540
2020,MG,3141009,954,647,307,442
2020,MG,3141108,11190,10021,1169,1218
2020,MG,3141207,422,285,137,157
2020,MG,3141306,781,543,238,172
2020,MG,3141405,1467,1031,436,456
2020,MG,3141504,449,239,210,205
2020,MG,3141603,880,627,253,334
2020,MG,3141702,390,105,285,96
2020,MG,3141801,1722,1196,526,630
2020,MG,3141900,701,546,155,137
2020,MG,3142007,1076,385,691,329
2020,MG,3142106,959,683,276,382
2020,MG,3142205,2027,2021,6,564
2020,MG,3142254,287,38,249,62
2020,MG,3142304,538,468,70,156
2020,MG,3142403,953,711,242,361
2020,MG,3142502,340,166,174,79
2020,MG,3142601,1398,1175,223,406
2020,MG,3142700,1064,582,482,491
2020,MG,3142809,3429,2625,804,1118
2020,MG,3142908,1606,806,800,641
2020,MG,3143005,4183,3860,323,514
2020,MG,3143104,9539,8681,858,2795
2020,MG,3143153,186,44,142,55
2020,MG,3143203,3682,3429,253,1347
2020,MG,3143302,88076,79478,8598,16890
2020,MG,3143401,4470,3745,725,2000
2020,MG,3143450,558,211,347,139
2020,MG,3143500,2132,1673,459,417
2020,MG,3143609,359,235,124,104
2020,MG,3143708,324,82,242,75
2020,MG,3143807,892,759,133,232
2020,MG,3143906,23708,20937,2771,5615
2020,MG,3144003,2383,1732,651,731
2020,MG,3144102,3516,3045,471,1357
2020,MG,3144201,158,31,127,43
2020,MG,3144300,5432,4221,1211,1344
2020,MG,3144359,693,436,257,138
2020,MG,3144375,562,330,232,118
2020,MG,3144409,474,281,193,166
2020,MG,3144508,1636,1245,391,343
2020,MG,3144607,3701,3038,663,1096
2020,MG,3144656,790,311,479,126
2020,MG,3144672,158,37,121,52
2020,MG,3144706,3984,3562,422,618
2020,MG,3144805,56130,52152,3978,7291
2020,MG,3144904,372,176,196,144
2020,MG,3145000,3353,2965,388,834
2020,MG,3145059,1302,993,309,244
2020,MG,3145109,1685,1279,406,581
2020,MG,3145208,22716,20216,2500,3748
2020,MG,3145307,1626,1056,570,386
2020,MG,3145356,481,249,232,212
2020,MG,3145372,265,96,169,99
2020,MG,3145406,332,86,246,78
2020,MG,3145455,1166,854,312,225
2020,MG,3145505,350,194,156,91
2020,MG,3145604,9486,8494,992,1960
2020,MG,3145703,232,86,146,62
2020,MG,3145802,411,240,171,122
2020,MG,3145851,615,400,215,142
2020,MG,3145877,371,124,247,253
2020,MG,3145901,12570,11569,1001,2119
2020,MG,3146008,5808,5306,502,1758
2020,MG,3146107,17370,13373,3997,2772
2020,MG,3146206,296,119,177,119
2020,MG,3146255,468,212,256,100
2020,MG,3146305,1487,693,794,348
2020,MG,3146404,474,224,250,215
2020,MG,3146503,2513,2042,471,432
2020,MG,3146552,455,102,353,135
2020,MG,3146602,136,56,80,59
2020,MG,3146701,672,448,224,301
2020,MG,3146750,366,71,295,80
2020,MG,3146909,3322,2836,486,755
2020,MG,3147006,22991,21143,1848,3936
2020,MG,3147105,27957,25552,2405,4807
2020,MG,3147204,4622,4180,442,1287
2020,MG,3147303,4622,4015,607,756
2020,MG,3147402,7573,6887,686,1113
2020,MG,3147501,200,34,166,42
2020,MG,3147600,3180,2740,440,648
2020,MG,3147709,1634,1451,183,353
2020,MG,3147808,284,60,224,74
2020,MG,3147907,22176,20735,1441,5865
2020,MG,3147956,281,44,237,57
2020,MG,3148004,42197,39866,2331,10316
2020,MG,3148103,21927,19997,1930,5701
2020,MG,3148202,620,495,125,216
2020,MG,3148301,685,456,229,258
2020,MG,3148400,445,215,230,103
2020,MG,3148509,543,335,208,207
2020,MG,3148608,1303,760,543,492
2020,MG,3148707,2184,1575,609,515
2020,MG,3148756,251,91,160,101
2020,MG,3148806,296,132,164,104
2020,MG,3148905,1125,961,164,217
2020,MG,3149002,194,98,96,62
2020,MG,3149101,1335,1024,311,488
2020,MG,3149150,532,225,307,177
2020,MG,3149200,618,436,182,180
2020,MG,3149309,14759,12869,1890,2395
2020,MG,3149408,163,41,122,54
2020,MG,3149507,689,518,171,183
2020,MG,3149606,630,454,176,191
2020,MG,3149705,2261,1804,457,606
2020,MG,3149804,4482,3834,648,794
2020,MG,3149903,4201,3719,482,1108
2020,MG,3149952,439,302,137,127
2020,MG,3150000,307,166,141,78
2020,MG,3150109,357,175,182,133
2020,MG,3150158,540,380,160,228
2020,MG,3150208,593,462,131,119
2020,MG,3150307,693,553,140,215
2020,MG,3150406,323,167,156,177
2020,MG,3150505,1691,1381,310,362
2020,MG,3150539,497,205,292,148
2020,MG,3150570,458,118,340,118
2020,MG,3150604,739,573,166,287
2020,MG,3150703,2798,2487,311,233
2020,MG,3150802,1273,838,435,394
2020,MG,3150901,462,290,172,174
2020,MG,3151008,961,751,210,418
2020,MG,3151107,2181,1811,370,468
2020,MG,3151206,13422,11620,1802,2058
2020,MG,3151305,1819,1542,277,558
2020,MG,3151404,4437,3919,518,1296
2020,MG,3151503,8116,6860,1256,2248
2020,MG,3151602,1298,805,493,342
2020,MG,3151701,1764,1396,368,633
2020,MG,3151800,46779,46569,210,9578
2020,MG,3151909,391,270,121,159
2020,MG,3152006,5650,4563,1087,1542
2020,MG,3152105,16399,14591,1808,2938
2020,MG,3152131,413,121,292,59
2020,MG,3152170,714,238,476,174
2020,MG,3152204,2520,1750,770,1311
2020,MG,3152303,513,355,158,270
2020,MG,3152402,1065,526,539,291
2020,MG,3152501,50412,46023,4389,8295
2020,MG,3152600,1564,1355,209,301
2020,MG,3152709,1783,1534,249,327
2020,MG,3152808,6515,5870,645,1730
2020,MG,3152907,1064,842,222,468
2020,MG,3153004,478,348,130,142
2020,MG,3153103,398,195,203,161
2020,MG,3153202,495,255,240,135
2020,MG,3153301,309,57,252,60
2020,MG,3153400,3141,2701,440,719
2020,MG,3153509,558,387,171,237
2020,MG,3153608,1265,931,334,341
2020,MG,3153707,337,198,139,132
2020,MG,3153806,240,131,109,100
2020,MG,3153905,804,573,231,300
2020,MG,3154002,2438,1879,559,860
2020,MG,3154101,983,517,466,323
2020,MG,3154150,657,543,114,225
2020,MG,3154200,1287,970,317,605
2020,MG,3154309,1745,1164,581,687
2020,MG,3154408,659,448,211,143
2020,MG,3154457,684,413,271,148
2020,MG,3154507,1341,1035,306,156
2020,MG,3154606,27126,22961,4165,4219
2020,MG,3154705,761,574,187,140
2020,MG,3154804,1342,869,473,623
2020,MG,3154903,2134,1662,472,754
2020,MG,3155009,507,304,203,93
2020,MG,3155108,294,125,169,85
2020,MG,3155207,308,97,211,95
2020,MG,3155306,516,332,184,224
2020,MG,3155405,1005,664,341,429
2020,MG,3155504,5848,5303,545,791
2020,MG,3155603,1839,907,932,652
2020,MG,3155702,2495,2055,440,475
2020,MG,3155801,3262,2692,570,939
2020,MG,3155900,622,380,242,213
2020,MG,3156007,720,392,328,346
2020,MG,3156106,596,442,154,214
2020,MG,3156205,444,334,110,71
2020,MG,3156304,3667,3488,179,393
2020,MG,3156403,864,706,158,168
2020,MG,3156452,586,279,307,140
2020,MG,3156502,458,155,303,114
2020,MG,3156601,645,337,308,263
2020,MG,3156700,19841,16411,3430,2369
2020,MG,3156809,1230,847,383,400
2020,MG,3156908,6855,6683,172,1628
2020,MG,3157005,5346,4277,1069,1699
2020,MG,3157104,652,446,206,167
2020,MG,3157203,6214,5575,639,987
2020,MG,3157252,499,314,185,165
